,id,fullname,Height,Weight,Reach,STANCE,DOB,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg,lastupdated,HightCM,WeightKG,ReachCM
1786,38b50fd1e1b5b656,Razak Al-Hassan,"6' 2""",205 lbs.,--,Orthodox,"May 14, 1982",3.27,39%,3.14,60%,0.65,14%,57%,0.0,2022-03-31 21:46:11.970931,187.96,92.99,
1787,e0ec3c3b6b611f7e,Hermes Franca,"5' 6""",155 lbs.,"71""",Orthodox,"Aug 26, 1974",1.78,39%,2.85,55%,1.53,36%,37%,2.4,2022-03-31 21:46:11.970931,167.64,70.31,180.34
1788,1fd4fbdcc67de844,Drew McFedries,"6' 0""",185 lbs.,"72""",Southpaw,"Jul 27, 1978",5.13,51%,4.56,52%,1.42,100%,56%,0.7,2022-03-31 21:46:11.970931,182.88,83.91,182.88
1789,daf1b84aebd6602b,Roger Huerta,"5' 9""",155 lbs.,"70""",Orthodox,"May 20, 1983",3.64,36%,2.33,56%,2.13,46%,52%,0.5,2022-03-31 21:46:11.970931,175.26,70.31,177.8
1790,a56607a451e4c70d,Chris Wilson,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 07, 1977",2.32,50%,1.36,55%,1.31,50%,60%,1.6,2022-03-31 21:46:11.970931,185.42,77.11,190.5
1791,75f871836d41f90f,Justin McCully,"6' 1""",225 lbs.,"73""",Orthodox,"Feb 18, 1976",1.58,37%,2.02,46%,1.28,44%,43%,0.0,2022-03-31 21:46:11.970931,185.42,102.06,185.42
1792,04643fd03d9159cc,Marcus Aurelio,"5' 10""",155 lbs.,"74""",Orthodox,"Aug 18, 1973",1.42,33%,2.27,59%,1.69,27%,27%,1.3,2022-03-31 21:46:11.970931,177.8,70.31,187.96
1793,480b702debcb5433,Dan Cramer,"6' 2""",170 lbs.,--,Orthodox,"Oct 31, 1985",0.97,30%,2.10,31%,0.00,0%,66%,0.5,2022-03-31 21:46:11.970931,187.96,77.11,
1794,fd87b1bbfcde9d5e,Danillo Villefort,"6' 1""",185 lbs.,--,Orthodox,"May 08, 1983",2.86,37%,2.40,68%,1.71,66%,33%,1.7,2022-03-31 21:46:11.970931,185.42,83.91,
1795,20bcc9966affb19c,Jake O'Brien,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984",1.31,31%,1.92,69%,6.39,54%,25%,0.2,2022-03-31 21:46:11.970931,190.5,92.99,193.04
1796,51b0bb73a1da34bc,Mike Ciesnolevicz,"6' 0""",235 lbs.,--,Orthodox,"Oct 28, 1979",0.51,50%,4.62,57%,0.00,0%,20%,5.1,2022-03-31 21:46:11.970931,182.88,106.59,
1797,edd8d5d8089a35f8,Frank Lester,"5' 11""",170 lbs.,--,Orthodox,"Jun 10, 1984",2.18,36%,3.82,53%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,
1798,3bbcd63a016d9715,Cameron Dollar,"5' 11""",155 lbs.,--,Orthodox,"May 12, 1987",5.04,38%,2.94,61%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,180.34,70.31,
1799,058e4e08a1ad8aba,Dale Hartt,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",1.14,35%,1.55,66%,1.22,100%,25%,2.5,2022-03-31 21:46:11.970931,177.8,70.31,175.26
1800,a421465acbe59c77,Denis Stojnic,"6' 0""",245 lbs.,--,Orthodox,"Feb 02, 1980",1.51,23%,6.06,36%,0.00,0%,80%,1.0,2022-03-31 21:46:11.970931,182.88,111.13,
1801,ec33146e43e58933,Xavier Foupa-Pokam,"6' 1""",185 lbs.,--,Open Stance,"Jul 03, 1982",1.47,43%,2.50,49%,0.00,0%,16%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,
1802,cc300e9aa3063431,Andre Gusmao,"6' 0""",205 lbs.,--,Orthodox,"May 19, 1977",2.79,43%,3.28,60%,0.00,0%,60%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,
1803,aa79d5399571068e,Brandon Wolff,"5' 9""",170 lbs.,--,Orthodox,"Oct 18, 1975",0.47,33%,10.91,19%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,
1804,5669b828e7e11329,David Kaplan,"5' 7""",155 lbs.,--,Orthodox,"Nov 16, 1979",2.88,46%,4.32,67%,4.88,43%,0%,0.7,2022-03-31 21:46:11.970931,170.18,70.31,
1805,1efa064872f089d0,David Bielkheden,"5' 10""",155 lbs.,"71""",Orthodox,"Jun 06, 1979",1.11,57%,1.64,54%,2.65,63%,14%,0.0,2022-03-31 21:46:11.970931,177.8,70.31,180.34
1806,55a7b2d4e54ffac9,Ryo Chonan,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 08, 1976",2.57,43%,2.25,60%,0.61,41%,39%,0.3,2022-03-31 21:46:11.970931,175.26,77.11,177.8
1807,aa03a3ca00ac6827,Carmelo Marrero,"6' 0""",205 lbs.,"73""",Orthodox,"Jan 26, 1981",0.84,34%,2.04,54%,3.21,36%,36%,0.9,2022-03-31 21:46:11.970931,182.88,92.99,185.42
1808,d74cba8566291bfa,Junie Browning,"5' 9""",155 lbs.,--,Orthodox,"May 12, 1984",3.76,48%,1.76,66%,3.53,66%,0%,3.5,2022-03-31 21:46:11.970931,175.26,70.31,
1809,049d698d773eb3e1,Matt Horwich,"6' 1""",185 lbs.,--,Orthodox,"Oct 02, 1978",1.11,62%,2.16,38%,0.33,9%,28%,2.7,2022-03-31 21:46:11.970931,185.42,83.91,
1810,59aaf2730b84698a,Jesse Sanders,"6' 0""",170 lbs.,--,Orthodox,--,0.00,0%,6.45,35%,0.00,0%,50%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1811,d632d156c0549e07,Nissen Osterneck,"6' 2""",185 lbs.,--,Orthodox,"May 01, 1981",3.15,58%,2.90,41%,0.63,12%,42%,1.3,2022-03-31 21:46:11.970931,187.96,83.91,
1812,d35c3ed553b71fa2,Joe Vedepo,"6' 0""",185 lbs.,--,Orthodox,--,1.43,42%,5.71,38%,1.07,20%,0%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,
1813,9ca265dfe8323db3,Tim McKenzie,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 21, 1982",1.37,54%,2.96,44%,0.00,0%,28%,2.1,2022-03-31 21:46:11.970931,182.88,83.91,187.96
1814,0359313549d230a1,Pete Sell,"5' 11""",170 lbs.,"75""",Orthodox,"Aug 05, 1982",2.60,42%,3.65,51%,0.91,21%,47%,0.9,2022-03-31 21:46:11.970931,180.34,77.11,190.5
1815,a8d521d913df4e31,Ryan Madigan,"6' 0""",170 lbs.,--,Orthodox,--,0.00,0%,3.35,47%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1816,a6fd2173d5e2d7f0,Jason Day,"6' 0""",185 lbs.,"72""",Orthodox,"May 19, 1981",3.61,54%,3.46,47%,1.13,100%,0%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,182.88
1817,83d0de122f2f9664,Michael Patt,"6' 0""",205 lbs.,--,Orthodox,--,1.65,28%,5.53,55%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,
1818,3138fab619faf4d1,Brian Cobb,"5' 11""",155 lbs.,--,Orthodox,--,0.00,0%,3.68,55%,5.81,50%,0%,0.0,2022-03-31 21:46:11.970931,180.34,70.31,
1819,58bc81376286b3d3,Per Eklund,"5' 10""",155 lbs.,"72""",Orthodox,--,2.07,61%,2.38,67%,2.07,11%,50%,3.6,2022-03-31 21:46:11.970931,177.8,70.31,182.88
1820,36a432f22144843e,Neil Grove,"6' 6""",265 lbs.,--,Orthodox,"Jan 18, 1971",0.00,0%,0.00,0%,0.00,0%,100%,14.3,2022-03-31 21:46:11.970931,198.12,120.2,
1821,725a834930c2b5bf,Troy Mandaloniz,"5' 9""",170 lbs.,--,Orthodox,"Feb 01, 1980",3.52,56%,4.71,63%,3.10,66%,57%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,
1822,9583662df31d943f,Luigi Fioravanti,"5' 8""",170 lbs.,"70""",Orthodox,"Jan 22, 1981",2.23,42%,2.21,69%,3.76,63%,67%,0.9,2022-03-31 21:46:11.970931,172.72,77.11,177.8
1823,7d21de9c6d7c98b2,Rich Clementi,"5' 9""",155 lbs.,"72""",Southpaw,"Mar 31, 1976",1.43,37%,2.29,60%,1.72,42%,25%,1.1,2022-03-31 21:46:11.970931,175.26,70.31,182.88
1824,b05086131c6f5dc5,Derek Downey,"6' 1""",185 lbs.,--,Orthodox,"Apr 27, 1980",0.32,100%,3.36,12%,2.40,16%,0%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,
1825,2f3f12002564bb55,Steve Bruno,"5' 10""",170 lbs.,--,Orthodox,"Nov 03, 1981",0.96,52%,3.38,36%,1.94,25%,46%,0.4,2022-03-31 21:46:11.970931,177.8,77.11,
1826,b2acebbef8da14ea,Akihiro Gono,"5' 7""",170 lbs.,"68""",Switch,"Oct 07, 1974",2.18,48%,2.67,63%,1.01,84%,46%,0.5,2022-03-31 21:46:11.970931,170.18,77.11,172.72
1827,f1b2a4365799c48b,Christian Wellisch,"6' 2""",234 lbs.,"77""",Orthodox,"Sep 13, 1975",3.12,27%,3.04,56%,1.22,42%,45%,1.2,2022-03-31 21:46:11.970931,187.96,106.14,195.58
1828,de62052b2ede65ba,Matt Arroyo,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 01, 1982",1.62,47%,2.01,58%,2.12,36%,100%,5.3,2022-03-31 21:46:11.970931,177.8,77.11,182.88
1829,8d26912cd2aeb366,Jeremy Horn,"6' 1""",185 lbs.,"74""",Orthodox,"Aug 25, 1975",1.19,39%,1.99,55%,1.83,38%,29%,1.1,2022-03-31 21:46:11.970931,185.42,83.91,187.96
1830,eae4aec1a5a8ff01,Tom Egan,"5' 11""",170 lbs.,--,Orthodox,--,0.00,0%,3.91,50%,0.00,0%,28%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,
1831,8fd1f27e86661ede,Alexandre Barros,"5' 9""",170 lbs.,--,Southpaw,"Nov 19, 1976",0.98,40%,4.05,36%,1.84,50%,100%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,
1832,3795fca327cbcf23,Antonio Mendes,"6' 3""",205 lbs.,"77""",Southpaw,"Apr 19, 1981",1.34,47%,6.85,22%,2.51,50%,100%,0.0,2022-03-31 21:46:11.970931,190.5,92.99,195.58
1833,b23fca14c7b79935,Ivan Serati,"6' 0""",205 lbs.,--,Orthodox,--,0.86,26%,5.33,29%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,
1834,04c15b52c3cc1cab,Nate Mohr,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 03, 1983",3.79,41%,2.50,74%,0.45,50%,71%,0.0,2022-03-31 21:46:11.970931,175.26,70.31,182.88
1835,68c6cd5287b473a7,Dean Lister,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 13, 1976",1.26,35%,1.89,61%,1.58,15%,50%,1.1,2022-03-31 21:46:11.970931,185.42,83.91,190.5
1836,b51841e7c594090d,Mike Wessel,"6' 0""",260 lbs.,--,Orthodox,"Dec 02, 1977",1.82,56%,6.43,22%,6.29,50%,0%,0.0,2022-03-31 21:46:11.970931,182.88,117.93,
1837,46e2ca71fd5089cb,Reese Andy,"6' 0""",205 lbs.,--,Orthodox,"Mar 31, 1973",2.87,50%,3.50,58%,0.67,20%,40%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,
1838,dd8aec6de7035943,Dan Evensen,"6' 3""",250 lbs.,--,Orthodox,"Jun 01, 1974",0.27,10%,3.86,38%,0.00,0%,0%,4.0,2022-03-31 21:46:11.970931,190.5,113.4,
1839,5114f1b5ad4cdf72,Shane Primm,"6' 3""",205 lbs.,--,Orthodox,"Jul 30, 1984",0.83,26%,2.25,62%,1.78,20%,0%,0.0,2022-03-31 21:46:11.970931,190.5,92.99,
1840,d1dcd4e96464a53d,Jules Bruchez,"6' 0""",205 lbs.,--,Southpaw,"Aug 16, 1977",0.69,50%,5.52,46%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,
1841,b18fb36a4aa00093,John Polakowski,"5' 10""",155 lbs.,--,Orthodox,"Jun 21, 1981",2.60,26%,2.83,50%,0.00,0%,87%,0.7,2022-03-31 21:46:11.970931,177.8,70.31,
1842,cbf94e4c4af4ff6d,Nate Loughran,"6' 2""",185 lbs.,--,Orthodox,"Jul 28, 1980",1.81,40%,4.11,59%,0.00,0%,0%,2.1,2022-03-31 21:46:11.970931,187.96,83.91,
1843,91d73ee59347ac16,Brodie Farber,"6' 1""",170 lbs.,--,Orthodox,"Jul 05, 1980",1.69,45%,2.17,53%,0.90,50%,20%,0.9,2022-03-31 21:46:11.970931,185.42,77.11,
1844,3ba3b5cc94498437,Johnny Rees,"6' 0""",170 lbs.,--,Orthodox,"Oct 21, 1982",3.29,64%,0.84,47%,1.15,25%,50%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1845,abbc737317f66b81,Corey Hill,"6' 4""",155 lbs.,"80""",Orthodox,"Oct 03, 1978",3.57,46%,1.61,70%,3.02,80%,100%,0.0,2022-03-31 21:46:11.970931,193.04,70.31,203.2
1846,7f0b4a75ef3039a3,Eddie Sanchez,"6' 2""",230 lbs.,"74""",Orthodox,"Nov 04, 1982",3.45,43%,3.30,43%,1.13,26%,42%,0.0,2022-03-31 21:46:11.970931,187.96,104.33,187.96
1847,7649c4c95b824488,Josh Hendricks,"6' 2""",235 lbs.,--,Southpaw,"Aug 28, 1976",0.98,20%,11.80,29%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,187.96,106.59,
1848,04d5718ed2661e8c,Jorge Gurgel,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 25, 1977",3.37,32%,3.62,62%,0.81,23%,60%,0.5,2022-03-31 21:46:11.970931,170.18,70.31,175.26
1849,cbe79765d44bd172,Alvin Robinson,"5' 9""",155 lbs.,"68""",Southpaw,"Jul 16, 1982",1.57,50%,1.29,51%,1.24,50%,25%,1.2,2022-03-31 21:46:11.970931,175.26,70.31,172.72
1850,b732b326c362fb62,Ryan Thomas,"6' 0""",170 lbs.,--,Orthodox,"Nov 05, 1984",2.01,36%,4.17,30%,5.59,33%,0%,2.2,2022-03-31 21:46:11.970931,182.88,77.11,
1851,d1152823307d7e7c,Rameau Thierry Sokoudjou,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984",2.26,45%,2.61,56%,1.93,47%,78%,0.9,2022-03-31 21:46:11.970931,177.8,92.99,198.12
1852,6b7bc7eaf2465387,Neil Wain,"5' 10""",242 lbs.,--,Orthodox,--,2.64,50%,8.57,43%,0.00,0%,50%,0.0,2022-03-31 21:46:11.970931,177.8,109.77,
1853,a8aba6fd8a463043,Jess Liaudin,"5' 9""",170 lbs.,"72""",Orthodox,--,2.46,51%,2.76,41%,3.28,53%,30%,1.6,2022-03-31 21:46:11.970931,175.26,77.11,182.88
1854,80c0bed43da0e27b,David Baron,"5' 6""",155 lbs.,--,Switch,"Feb 15, 1973",1.17,30%,2.10,56%,0.00,0%,14%,0.7,2022-03-31 21:46:11.970931,167.64,70.31,
1855,1208ffc5be6e31ad,Samy Schiavo,"5' 8""",155 lbs.,--,Orthodox,"Dec 24, 1975",1.68,34%,2.62,38%,0.94,50%,66%,0.9,2022-03-31 21:46:11.970931,172.72,70.31,
1856,6803d4d6908354ac,Brad Morris,"6' 2""",205 lbs.,--,Orthodox,"Nov 01, 1979",0.50,62%,6.95,27%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,187.96,92.99,
1857,5be86bb2f78fef2f,Jason Lambert,"6' 3""",185 lbs.,"75""",Orthodox,"Jun 03, 1975",3.21,58%,1.84,50%,1.35,36%,28%,2.4,2022-03-31 21:46:11.970931,190.5,83.91,190.5
1858,7450525c7ba032a0,Heath Herring,"6' 4""",250 lbs.,"78""",Orthodox,"Mar 02, 1978",2.37,50%,1.77,54%,1.22,50%,32%,0.7,2022-03-31 21:46:11.970931,193.04,113.4,198.12
1859,93ce4ac89e3d7652,Luke Cummo,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 27, 1980",1.74,43%,1.50,59%,0.89,55%,42%,1.4,2022-03-31 21:46:11.970931,182.88,77.11,187.96
1860,a0b91014e9d16a76,Cale Yarbrough,"6' 1""",185 lbs.,--,Orthodox,"Dec 27, 1986",3.16,27%,10.00,72%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,
1861,f74e037b97917027,James Giboo,"5' 11""",170 lbs.,--,Orthodox,"Jan 06, 1978",1.20,27%,7.08,39%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,
1862,8f2d9ee27f206f1f,Evan Tanner,"6' 0""",185 lbs.,"74""",Orthodox,"Feb 11, 1971",3.05,59%,2.64,56%,2.55,43%,25%,1.3,2022-03-31 21:46:11.970931,182.88,83.91,187.96
1863,288aaa8f82040e02,Dante Rivera,"6' 1""",185 lbs.,--,Southpaw,"Dec 08, 1974",2.27,53%,4.00,25%,0.00,0%,16%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,
1864,05866d8c3a321856,Marvin Eastman,"5' 9""",185 lbs.,"73""",Orthodox,"Jun 08, 1971",2.21,35%,3.92,42%,1.38,33%,81%,0.0,2022-03-31 21:46:11.970931,175.26,83.91,185.42
1865,42078a86d3dd037b,Rob Yundt,"6' 1""",185 lbs.,--,Orthodox,"May 05, 1980",1.37,41%,2.55,31%,2.94,100%,0%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,
1866,394f55ebca199124,Ivan Salaverry,"6' 0""",185 lbs.,--,Orthodox,"Jan 11, 1971",3.01,47%,1.19,76%,0.49,18%,36%,2.5,2022-03-31 21:46:11.970931,182.88,83.91,
1867,b034747dc1d15491,Kazuhiro Nakamura,"5' 11""",205 lbs.,"70""",Orthodox,"Jul 16, 1979",1.56,37%,1.83,59%,1.73,36%,42%,0.6,2022-03-31 21:46:11.970931,180.34,92.99,177.8
1868,cd7bafbeee1f29a0,War Machine,"5' 11""",170 lbs.,--,Orthodox,"Nov 30, 1981",2.32,60%,3.17,43%,1.16,50%,40%,0.0,2022-03-31 21:46:11.970931,180.34,77.11,
1869,ad3041e61896b975,Jason Tan,"5' 10""",170 lbs.,--,Orthodox,"Dec 17, 1981",0.69,29%,7.37,18%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,177.8,77.11,
1870,622f015c81a9b13a,Travis Lutter,"5' 11""",185 lbs.,"75""",Orthodox,"May 12, 1973",0.41,32%,2.42,42%,1.95,24%,30%,0.7,2022-03-31 21:46:11.970931,180.34,83.91,190.5
1871,c8136ab8aa32c974,Kalib Starnes,"6' 3""",185 lbs.,"74""",Orthodox,"Jan 06, 1975",2.71,48%,4.43,53%,1.46,33%,25%,0.6,2022-03-31 21:46:11.970931,190.5,83.91,187.96
1872,da97d6c97d09c030,Charles McCarthy,"5' 10""",185 lbs.,"71""",Orthodox,"Aug 06, 1980",0.18,12%,4.03,56%,2.67,60%,0%,2.7,2022-03-31 21:46:11.970931,177.8,83.91,180.34
1873,9d4522df6fc49a47,Kuniyoshi Hironaka,"5' 10""",168 lbs.,"70""",Orthodox,"Jun 17, 1976",1.98,40%,3.01,54%,1.91,30%,25%,0.6,2022-03-31 21:46:11.970931,177.8,76.2,177.8
1874,40a604761ca7d64d,Din Thomas,"5' 9""",155 lbs.,--,Orthodox,"Sep 28, 1976",1.85,37%,2.60,59%,1.38,52%,76%,1.2,2022-03-31 21:46:11.970931,175.26,70.31,
1875,35dc6220b113b7ec,Ryan Roberts,"5' 6""",155 lbs.,--,Orthodox,"Jul 16, 1978",0.00,0%,22.50,45%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,167.64,70.31,
1876,c9bbf1a0285a8076,Jeff Cox,"5' 10""",155 lbs.,--,Orthodox,"Aug 02, 1968",0.56,25%,1.69,33%,4.23,50%,80%,0.0,2022-03-31 21:46:11.970931,177.8,70.31,
1877,2961be02cfb0d2c1,Roman Mitichyan,"5' 10""",170 lbs.,--,Orthodox,"Sep 04, 1978",0.26,16%,2.70,43%,1.93,100%,25%,1.9,2022-03-31 21:46:11.970931,177.8,77.11,
1878,1411c630ba711b64,Tommy Speer,"5' 10""",170 lbs.,"71""",Orthodox,"Aug 20, 1984",2.56,51%,5.12,35%,2.02,33%,33%,0.0,2022-03-31 21:46:11.970931,177.8,77.11,180.34
1879,88c8f47241d90040,John Halverson,"5' 9""",155 lbs.,--,Southpaw,"Sep 08, 1972",2.94,43%,5.29,47%,0.00,0%,66%,2.0,2022-03-31 21:46:11.970931,175.26,70.31,
1880,2a542ee8a8b83559,Tim Sylvia,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976",4.23,41%,2.61,61%,0.11,100%,75%,0.1,2022-03-31 21:46:11.970931,203.2,120.2,203.2
1881,4f95f74620a6b7a4,David Heath,"5' 11""",205 lbs.,"72""",Orthodox,"Feb 10, 1976",1.48,30%,5.16,49%,0.33,50%,57%,1.0,2022-03-31 21:46:11.970931,180.34,92.99,182.88
1882,6a92caba39b64752,Terry Martin,"5' 8""",185 lbs.,"71""",Orthodox,"Oct 10, 1980",2.82,43%,3.13,54%,3.10,42%,92%,0.0,2022-03-31 21:46:11.970931,172.72,83.91,180.34
1883,25433871e4eee0f4,Alberto Crane,"5' 5""",155 lbs.,--,Orthodox,"Jul 14, 1976",0.43,25%,2.61,57%,0.00,0%,50%,4.0,2022-03-31 21:46:11.970931,165.1,70.31,
1884,c6d8ae3b016d5ad5,Joe Veres,"5' 7""",155 lbs.,--,Orthodox,"Nov 09, 1977",0.00,0%,5.55,27%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,170.18,70.31,
1885,1a1a4d7a29041d77,Colin Robinson,"6' 4""",243 lbs.,--,Orthodox,"Nov 27, 1968",6.19,69%,7.91,37%,2.58,100%,50%,5.2,2022-03-31 21:46:11.970931,193.04,110.22,
1886,863d06a7ef8bc98c,James Lee,"5' 11""",205 lbs.,--,Southpaw,"Sep 22, 1973",1.40,42%,3.72,27%,13.95,50%,0%,7.0,2022-03-31 21:46:11.970931,180.34,92.99,
1887,45bc8f98d62bd096,Jordan Radev,"5' 7""",185 lbs.,--,Southpaw,"Sep 28, 1976",1.35,23%,2.38,66%,0.00,0%,80%,0.0,2022-03-31 21:46:11.970931,170.18,83.91,
1888,6ad9058b7c7898b0,Tony DeSouza,"6' 0""",170 lbs.,"70""",Southpaw,"Jul 26, 1974",1.12,52%,1.57,41%,2.25,42%,40%,1.5,2022-03-31 21:46:11.970931,182.88,77.11,177.8
1889,d3de4a24f7eefac8,Doug Evans,"5' 9""",155 lbs.,--,Orthodox,"Oct 10, 1980",1.79,35%,2.55,55%,3.19,83%,69%,0.6,2022-03-31 21:46:11.970931,175.26,70.31,
1890,c4b6099f0d25f75e,Jared Rollins,"5' 9""",170 lbs.,--,Orthodox,"Jan 26, 1977",3.33,57%,2.41,39%,2.50,50%,50%,1.2,2022-03-31 21:46:11.970931,175.26,77.11,
1891,3c48019bc387b80c,Billy Miles,"5' 10""",170 lbs.,--,Orthodox,"Apr 28, 1978",0.00,0%,1.25,33%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,177.8,77.11,
1892,f12f979b657ab876,Dan Barrera,"5' 9""",170 lbs.,--,Orthodox,"Dec 23, 1980",0.80,70%,1.20,28%,1.00,8%,0%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,
1893,318e629d1eb7aa49,Richie Hightower,"5' 8""",170 lbs.,--,Orthodox,"Nov 26, 1974",4.62,35%,6.92,21%,3.46,100%,100%,0.0,2022-03-31 21:46:11.970931,172.72,77.11,
1894,5f6038bcdb95e3e4,John Kolosci,"5' 11""",185 lbs.,--,Orthodox,"Nov 26, 1974",0.21,20%,0.85,50%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,180.34,83.91,
1895,ee4b670e159f4a33,Dorian Price,"6' 3""",170 lbs.,--,Southpaw,"Aug 20, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,190.5,77.11,
1896,2f1700b3a4a09bc7,Paul Georgieff,"6' 2""",170 lbs.,--,Orthodox,"Sep 22, 1982",2.55,40%,2.34,35%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,187.96,77.11,
1897,68d76fd9ecf7431d,Luke Caudillo,"5' 7""",155 lbs.,--,Orthodox,"Nov 30, 1980",1.97,28%,5.07,55%,0.44,20%,85%,0.0,2022-03-31 21:46:11.970931,170.18,70.31,
1898,b2f743746e8dcfa2,Jason Black,"5' 8""",155 lbs.,--,Orthodox,"Jul 15, 1972",1.06,47%,2.60,45%,0.48,33%,28%,6.2,2022-03-31 21:46:11.970931,172.72,70.31,
1899,4f4dac51adc1af4f,Diego Saraiva,"5' 6""",155 lbs.,--,Orthodox,"Apr 23, 1982",1.64,32%,3.58,62%,1.33,40%,0%,0.7,2022-03-31 21:46:11.970931,167.64,70.31,
1900,ac70a4f1db1b8c40,Scott Junk,"6' 1""",265 lbs.,--,Orthodox,"Dec 17, 1978",5.13,60%,1.81,45%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,185.42,120.2,
1901,afdb76fbd86f6d11,Edilberto de Oliveira,"6' 0""",170 lbs.,--,Orthodox,"Nov 22, 1982",4.12,32%,6.79,61%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1902,918d9d89d4d52acc,Anthony Torres,"5' 8""",170 lbs.,--,Orthodox,"Jul 31, 1978",3.54,48%,7.52,45%,0.00,0%,100%,2.2,2022-03-31 21:46:11.970931,172.72,77.11,
1903,d468288756ae3982,Renato Sobral,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975",2.23,45%,1.53,57%,2.48,42%,65%,2.6,2022-03-31 21:46:11.970931,185.42,92.99,190.5
1904,330ec26453c44a59,Mike Nickels,"6' 4""",205 lbs.,--,Orthodox,"Dec 13, 1971",4.44,52%,1.11,64%,11.11,80%,0%,2.8,2022-03-31 21:46:11.970931,193.04,92.99,
1905,91720876db0ee468,Jason Gilliam,"6' 0""",170 lbs.,--,Orthodox,--,0.79,33%,3.14,42%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,
1906,44260175069b6276,Jens Pulver,"5' 7""",145 lbs.,"70""",Southpaw,"Dec 06, 1974",2.12,37%,3.13,56%,0.22,33%,63%,0.3,2022-03-31 21:46:11.970931,170.18,65.77,177.8
1907,5330fe7e4c3af81c,Floyd Sword,"6' 0""",185 lbs.,--,Orthodox,"Aug 24, 1976",0.78,42%,1.57,40%,0.00,0%,33%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,
1908,2b06b6ad5db63348,Brandon Melendez,"5' 11""",155 lbs.,--,Southpaw,"Mar 24, 1983",0.84,26%,0.56,63%,0.00,0%,25%,0.0,2022-03-31 21:46:11.970931,180.34,70.31,
1909,476414d2f18cd059,Andy Wang,"5' 6""",155 lbs.,--,Orthodox,"May 28, 1977",3.43,36%,10.29,62%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,167.64,70.31,
1910,aebfb84d1f6d2d8c,Allen Berube,"5' 8""",155 lbs.,--,Orthodox,"Aug 25, 1974",0.92,80%,0.92,33%,6.87,100%,0%,3.4,2022-03-31 21:46:11.970931,172.72,70.31,
1911,15edcf67ccf5be84,Brian Geraghty,"5' 7""",155 lbs.,--,Orthodox,"Nov 04, 1980",0.47,25%,9.77,36%,0.00,0%,50%,0.0,2022-03-31 21:46:11.970931,170.18,70.31,
